ID,TIPO,NOME,API00,API99,META,EDU,TEST_INSC,TEST_NUM,REFS,NPI
19647336018675,Fundamental,Park Western Pl,821,793,1,3.57999992370605,393,355,48,9
19647336018683,Fundamental,Parmelee Avenue,387,366,22,1.3400000333786,925,832,100,70
19647336018691,Fundamental,Parthenia Stree,486,422,19,1.27999997138977,617,550,96,75
19647336018709,Fundamental,Paseo del Rey F,730,698,5,3.5699999332428,391,376,51,8
19647336018717,Fundamental,Pinewood Avenue,515,447,18,2.84999990463257,541,470,93,58
19647336018725,Fundamental,Plainview Avenu,594,521,14,1.95000004768372,334,292,63,37
19647336018741,Fundamental,Playa del Rey E,674,634,8,1.52999997138977,151,142,72,44
19647336018758,Fundamental,Plummer Element,416,405,20,1.78999996185303,1035,929,100,80
19647336018766,Fundamental,Point Fermin El,682,624,9,3.0,191,159,55,6
19647336018790,Fundamental,President Avenu,674,608,10,2.91000008583069,346,308,52,7
19647336018808,Fundamental,Purche Avenue E,559,497,15,3.22000002861023,451,400,78,8
19647336018816,Fundamental,Queen Anne Plac,489,439,18,2.49000000953674,338,272,100,75
19647336018824,Fundamental,Ramona Elementa,636,605,10,3.01999998092651,724,688,100,70
19647336018832,Fundamental,Ranchito Avenue,521,450,18,2.33999991416931,423,355,89,52
19647336018840,Fundamental,Raymond Avenue ,394,382,21,2.23000001907349,629,560,99,42
19647336018857,Fundamental,Reseda Elementa,550,489,16,2.08999991416931,324,307,90,58
19647336018873,Fundamental,Richland Avenue,542,539,13,1.77999997138977,224,164,76,44
19647336018881,Fundamental,Hamasaki (Morri,456,407,20,1.69000005722046,402,335,100,64
19647336018907,Fundamental,Rio Vista Eleme,605,600,10,3.16000008583069,277,243,68,31
19647336018915,Fundamental,Ritter Elementa,411,399,20,1.16999995708466,291,260,99,46
19647336018923,Fundamental,Riverside Drive,735,684,6,3.36999988555908,524,436,34,13
19647336018931,Fundamental,Lane (Robert Hi,749,737,3,1.67999994754791,240,179,85,35
19647336018949,Fundamental,Rockdale Elemen,612,555,12,2.84999990463257,259,233,83,20
19647336018956,Fundamental,Roscoe Elementa,457,421,19,1.72000002861023,672,542,92,77
19647336018972,Fundamental,Rosemont Avenue,524,479,16,4.0,989,922,99,75
19647336018980,Fundamental,Rosewood Avenue,648,601,10,2.79999995231628,391,352,76,45
19647336018998,Fundamental,Rowan Avenue El,459,426,19,1.94000005722046,833,777,99,69
19647336019004,Fundamental,Russell Element,456,415,19,1.05999994277954,821,732,95,65
19647336019020,Fundamental,San Gabriel Ave,492,466,17,2.13000011444092,656,597,87,70
19647336019038,Fundamental,San Jose Street,660,624,9,3.22000002861023,559,498,55,31
19647336019053,Fundamental,San Pedro Stree,537,434,18,1.30999994277954,403,287,97,81
19647336019061,Fundamental,King (Martin Lu,548,555,12,2.30999994277954,697,635,100,54
19647336019079,Fundamental,Santa Monica Bo,486,453,17,1.88999998569489,739,613,96,84
19647336019087,Fundamental,Saticoy Element,605,542,13,2.82999992370605,470,395,83,59
19647336019095,Fundamental,Second Street E,488,444,18,1.66999995708466,455,425,100,75
19647336019103,Fundamental,Selma Avenue El,592,489,16,2.1800000667572,443,385,100,67
19647336019111,Fundamental,Serrania Avenue,743,726,4,3.16000008583069,483,430,26,12
19647336019129,Fundamental,Seventh Street ,693,663,7,2.64000010490417,353,319,50,4
19647336019137,Fundamental,Seventy-Fifth S,412,383,21,1.8400000333786,1047,922,96,65
19647336019145,Fundamental,Seventy-Fourth ,506,482,16,1.96000003814697,637,583,79,7
19647336019152,Fundamental,Sharp Avenue El,416,378,21,2.19000005722046,766,676,95,72
19647336019160,Fundamental,Shenandoah Stre,453,423,19,2.5699999332428,570,437,98,53
19647336019178,Fundamental,Sheridan Street,478,400,20,1.92999994754791,797,762,99,77
19647336019186,Fundamental,Sherman Oaks El,720,708,5,3.41000008583069,632,570,21,13
19647336019194,Fundamental,Shirley Avenue ,616,615,9,2.32999992370605,399,379,78,48
19647336019202,Fundamental,Short Avenue El,603,576,11,2.48000001907349,300,241,71,35
19647336019210,Fundamental,Sierra Park Ele,487,489,16,2.21000003814697,717,598,91,48
19647336019228,Fundamental,Sierra Vista El,540,482,16,2.82999992370605,206,182,96,51
19647336019236,Fundamental,Sixth Avenue El,417,344,23,1.92999994754791,650,579,99,49
19647336019244,Fundamental,Sixty-Eighth St,477,444,18,1.87999999523163,655,608,99,68
19647336019251,Fundamental,Sixty-First Str,424,453,17,1.82000005245209,582,512,99,60
19647336019269,Fundamental,Sixty-Sixth Str,433,425,19,1.96000003814697,859,758,100,74
19647336019277,Fundamental,Solano Avenue E,721,711,4,1.71000003814697,161,131,100,50
19647336019285,Fundamental,Soto Street Ele,501,457,17,2.82999992370605,298,288,83,63
19647336019293,Fundamental,South Park Elem,449,353,22,1.41999995708466,690,582,100,68
19647336019301,Fundamental,South Shores/CS,784,746,3,3.42000007629395,369,332,43,4
19647336019319,Fundamental,Stagg Street El,569,514,14,2.59999990463257,306,266,76,28
19647336019327,Fundamental,Stanford Avenue,435,425,19,2.05999994277954,965,833,98,72
19647336019335,Fundamental,State Street El,457,399,20,1.8400000333786,1059,803,91,74
19647336019343,Fundamental,Stonehurst Aven,541,452,17,2.24000000953674,234,188,73,51
19647336019350,Fundamental,Stoner Avenue E,516,439,18,1.73000001907349,374,293,100,71
19647336019368,Fundamental,Strathern Stree,519,480,16,2.13000011444092,860,739,91,62
19647336019376,Fundamental,Sunland Element,617,587,11,2.84999990463257,470,406,59,23
19647336019384,Fundamental,Sunny Brae Aven,510,456,17,1.67999994754791,552,512,90,70
19647336019392,Fundamental,Superior Street,694,631,8,2.64000010490417,361,292,56,24
19647336019400,Fundamental,Sylmar Elementa,410,372,21,2.1800000667572,689,538,72,63
19647336019418,Fundamental,Sylvan Park Ele,466,387,21,3.5,763,699,100,76
19647336019426,Fundamental,Taper Avenue El,710,690,6,3.10999989509583,473,415,42,8
19647336019434,Fundamental,Tarzana Element,638,531,13,2.89000010490417,346,298,74,33
19647336019442,Fundamental,Telfair Avenue ,437,401,20,1.88999998569489,857,758,100,68
19647336019459,Fundamental,Tenth Street El,422,383,21,1.61000001430511,1045,915,98,90
19647336019475,Superior,Thirty-Second S,627,608,10,3.14000010490417,771,744,62,15
19647336019483,Fundamental,Weemes (Lenicia,495,451,17,2.0,1127,929,96,41
19647336019491,Fundamental,Bright (Birdiel,619,605,10,2.21000003814697,500,453,100,37
19647336019509,Fundamental,Toland Way Elem,609,539,13,2.39000010490417,329,297,89,55
19647336019517,Fundamental,Toluca Lake Ele,567,520,14,2.46000003814697,462,441,86,46
19647336019525,Fundamental,Topanga Element,861,794,1,4.23999977111816,219,165,10,4
19647336019533,Fundamental,Topeka Drive El,821,767,2,3.30999994277954,405,348,21,4
19647336019541,Fundamental,Towne Avenue El,669,662,7,1.86000001430511,366,241,85,27
19647336019558,Fundamental,Trinity Street ,442,379,21,1.62999999523163,1077,973,100,83
19647336019566,Fundamental,Tulsa Street El,696,636,8,2.5699999332428,373,320,66,22
19647336019574,Fundamental,Tweedy Elementa,490,480,16,2.17000007629395,533,472,99,55
19647336019582,Fundamental,Twentieth Stree,382,360,22,1.47000002861023,559,460,99,81
19647336019590,Fundamental,Twenty-Eighth S,397,333,23,3.0,1004,960,98,84
19647336019608,Fundamental,Twenty-Fourth S,466,409,20,1.89999997615814,843,758,96,55
19647336019616,Fundamental,Two Hundred Thi,684,622,9,2.96000003814697,263,211,56,14
19647336019624,Fundamental,Union Avenue El,425,394,20,2.82999992370605,1268,1134,98,88
19647336019632,Fundamental,Utah Street Ele,420,394,20,1.5900000333786,300,261,100,81
19647336019640,Fundamental,Valerio Street ,457,411,19,1.5,989,785,99,72
19647336019657,Fundamental,Valley View Ele,626,508,15,2.88000011444092,158,127,59,34
19647336019665,Fundamental,Van Deene Avenu,621,605,10,1.66999995708466,320,298,82,45
19647336019673,Fundamental,Van Gogh Street,832,762,2,3.28999996185303,291,254,21,5
19647336019681,Fundamental,Van Ness Avenue,582,538,13,2.83999991416931,401,307,89,67
19647336019699,Fundamental,Van Nuys Elemen,494,449,18,2.9300000667572,686,471,98,74
19647336019707,Fundamental,Vanalden Avenue,702,633,8,2.72000002861023,331,296,80,23
19647336019715,Fundamental,Vaughn Street E,494,443,18,1.30999994277954,651,607,97,73
19647336019723,Fundamental,Vena Avenue Ele,659,589,11,2.65000009536743,600,558,74,37
19647336019731,Fundamental,Vermont Avenue ,448,403,20,1.5,1066,941,100,71
19647336019749,Fundamental,Vernon City Ele,520,449,18,1.70000004768372,185,168,99,67
19647336019756,Fundamental,Victoria Avenue,511,477,16,1.97000002861023,1045,997,98,63
19647336019764,Fundamental,Victory Bouleva,514,453,17,1.41999995708466,1002,938,95,74
19647336019772,Fundamental,Vine Street Ele,582,508,15,1.0,567,485,96,67
19647336019780,Fundamental,Vinedale Elemen,475,480,16,2.26999998092651,296,278,89,63
19647336019798,Fundamental,Vintage Street ,769,712,4,3.5699999332428,557,540,49,15
19647336019806,Fundamental,Virginia Road E,519,446,18,2.65000009536743,360,312,94,40
19647336019814,Fundamental,Wadsworth Avenu,411,380,21,1.80999994277954,1037,890,100,77
19647336019822,Fundamental,Walgrove Avenue,569,474,16,2.82999992370605,184,171,82,60
19647336019848,Fundamental,Weigand Avenue ,386,358,22,1.60000002384186,364,302,96,65
19647336019863,Fundamental,West Athens Ele,459,446,18,2.49000000953674,761,544,98,42
19647336019871,Fundamental,West Hollywood ,529,434,18,2.23000001907349,178,154,88,60
19647336019889,Fundamental,West Vernon Ave,356,332,23,2.10999989509583,954,833,100,79
19647336019905,Fundamental,Western Avenue ,458,435,18,1.62000000476837,553,491,99,44
19647336019913,Fundamental,Westminster Ave,579,536,13,1.74000000953674,477,410,91,42
19647336019921,Fundamental,Westport Height,666,641,8,3.10999989509583,414,369,59,23
19647336019947,Fundamental,White Point Ele,801,752,2,3.60999989509583,284,248,21,1
19647336019954,Fundamental,Wilbur Avenue E,787,735,3,3.0699999332428,459,393,21,15
19647336019962,Fundamental,Wilmington Park,514,457,17,3.0,770,746,96,60
19647336019970,Fundamental,Wilshire Crest ,563,563,12,2.58999991416931,383,325,81,33
19647336019988,Fundamental,Wilton Place El,650,611,9,2.88000011444092,848,793,75,64
19647336019996,Fundamental,Windsor Hills M,682,638,8,4.07000017166138,517,480,66,2
19647336020002,Fundamental,Winnetka Avenue,564,540,13,2.55999994277954,429,376,77,54
19647336020028,Fundamental,Woodcrest Eleme,428,396,20,2.16000008583069,922,726,97,43
19647336020036,Fundamental,Woodlake Avenue,756,717,4,2.84999990463257,455,402,17,4
19647336020051,Fundamental,Woodlawn Avenue,471,416,19,2.30999994277954,743,544,99,46
19647336020069,Fundamental,Yorkdale Elemen,572,519,14,2.35999989509583,377,357,96,53
19647336057855,Medio,Adams (John) Mi,414,406,20,1.77999997138977,2147,2034,90,52
19647336057871,Medio,Bancroft (Huber,567,578,11,2.74000000953674,1378,1205,85,33
19647336057889,Medio,Belvedere Middl,489,465,17,1.9099999666214,2160,1980,93,40
19647336057897,Medio,Burbank (Luther,491,480,16,2.14000010490417,1721,1672,83,26
19647336057905,Medio,Byrd (Richard E,498,504,15,2.3199999332428,1766,1681,75,28
19647336057913,Medio,Carnegie (Andre,584,575,11,2.80999994277954,1488,1228,70,13
19647336057921,Medio,Carver (George ,392,364,22,1.88999998569489,1790,1668,91,40
19647336057939,Medio,Nimitz (Chester,441,419,19,1.98000001907349,3321,3094,90,37
19647336057947,Medio,Columbus (Chris,554,533,13,2.74000000953674,1219,1147,70,28
19647336057954,Medio,Dana (Richard H,552,514,14,2.83999991416931,1638,1535,67,11
19647336057962,Medio,Drew (Charles) ,380,357,22,2.16000008583069,2212,2013,79,43
19647336057988,Medio,Emerson (Ralph ,577,530,14,3.00999999046326,1392,1127,71,28
19647336057996,Medio,Fleming (Alexan,553,533,13,2.66000008583069,1629,1404,70,14
19647336058002,Medio,Fulton (Robert),444,441,18,2.1800000667572,1847,1725,81,47
19647336058028,Medio,Gompers (Samuel,378,361,22,2.27999997138977,1653,1549,79,35
19647336058036,Medio,Griffith (David,453,448,18,2.26999998092651,2066,1993,80,48
19647336058044,Medio,Harte (Bret) Pr,421,424,19,2.20000004768372,1372,1295,91,27
19647336058051,Medio,Hollenbeck Midd,431,396,20,1.77999997138977,1864,1774,92,54
19647336058069,Medio,Holmes (Oliver ,611,613,9,3.10999989509583,1669,1563,62,21
19647336058077,Medio,Irving (Washing,545,513,14,2.30999994277954,1766,1650,88,34
19647336058085,Medio,King (Thomas St,531,520,14,2.54999995231628,2174,2006,91,42
19647336058093,Medio,Lawrence (Ernes,660,642,8,3.14000010490417,1911,1647,52,22
19647336058101,Medio,Maclay (Charles,414,397,20,1.82000005245209,1465,1263,92,55
19647336058119,Medio,Mann (Horace) J,407,416,19,2.74000000953674,1607,1290,77,16
19647336058127,Medio,Marina del Rey ,546,491,15,2.41000008583069,881,770,84,24
19647336058135,Medio,Mark Twain Midd,546,524,14,2.30999994277954,988,793,74,24
19647336058143,Medio,Bethune (Mary M,388,345,23,2.02999997138977,2266,2017,91,51
19647336058150,Medio,Millikan (Rober,643,604,10,3.17000007629395,1934,1670,45,20
19647336058168,Medio,Mt. Gleason Mid,558,524,14,2.79999995231628,1657,1492,77,25
19647336058176,Medio,Muir (John) Mid,394,399,20,2.3199999332428,1755,1542,86,32
19647336058184,Medio,Mulholland (Wil,481,490,16,2.42000007629395,1525,1364,79,40
19647336058192,Medio,Nightingale (Fl,469,462,17,2.20000004768372,1829,1673,97,41
19647336058200,Medio,Northridge Midd,456,472,16,2.39000010490417,1274,1090,81,40
19647336058218,Medio,Pacoima Middle,501,483,16,2.07999992370605,2041,1955,84,35
19647336058226,Medio,Palms Middle,715,686,6,3.73000001907349,1700,1611,41,10
19647336058242,Medio,Porter (George ,731,737,3,3.09999990463257,1516,1347,48,12
19647336058267,Medio,Revere (Paul) M,751,747,3,3.73000001907349,1732,1641,22,8
19647336058275,Medio,Frost (Robert) ,684,663,7,3.38000011444092,1583,1501,36,15
19647336058283,Medio,San Fernando Mi,477,443,18,1.96000003814697,2020,1735,90,46
19647336058291,Medio,Sepulveda (Fran,519,514,14,2.51999998092651,2351,2209,70,44
19647336058309,Medio,South Gate Midd,488,480,16,2.03999996185303,4117,3862,93,29
19647336058317,Medio,Stevenson (Robe,480,455,17,1.78999996185303,2233,2131,97,45
19647336058325,Medio,Sutter (John A.,516,489,16,2.39000010490417,1375,1169,78,33
19647336058333,Medio,Van Nuys Middle,534,514,14,2.44000005722046,1336,1137,83,43
19647336058341,Medio,Virgil Middle,461,439,18,2.23000001907349,2818,2470,90,50
19647336058358,Medio,Webster (Daniel,510,474,16,2.63000011444092,1108,902,85,28
19647336058366,Medio,White (Stephen ,581,535,13,2.67000007629395,1834,1569,68,18
19647336058374,Medio,Wilmington Midd,468,431,18,2.05999994277954,1978,1742,84,32
19647336058382,Medio,Wright (Orville,657,649,8,3.50999999046326,1402,1231,33,5
19647336061394,Medio,Audubon Middle,474,473,16,3.0,1931,1806,63,6
19647336061402,Medio,Berendo Middle,451,416,19,2.22000002861023,3027,2830,90,51
19647336061410,Medio,Burroughs (John,693,679,6,3.41000008583069,1860,1733,65,21
19647336061428,Medio,Clay (Henry) Mi,418,392,20,2.6800000667572,1772,1565,96,12
19647336061436,Medio,Dodson (Rudecin,683,690,6,3.05999994277954,1710,1613,42,12
19647336061444,Medio,Edison (Thomas ,403,378,21,1.78999996185303,2241,2110,91,50
19647336061451,Superior,Foshay Learning,502,473,16,2.30999994277954,3235,2837,91,31
19647336061469,Medio,Gage (Henry T.),446,435,18,1.80999994277954,3342,3199,85,36
19647336061477,Medio,Hale (George El,747,716,4,3.39000010490417,2099,1906,24,10
19647336061485,Medio,Henry (Patrick),648,634,8,3.09999990463257,1093,929,52,15
19647336061501,Medio,Le Conte (Josep,499,493,15,2.69000005722046,2141,1956,75,50
19647336061519,Medio,Madison (James),519,518,14,2.66000008583069,2030,1933,83,35
19647336061527,Medio,Markham (Edwin),402,385,21,2.27999997138977,1782,1520,83,37
19647336061535,Medio,Mt. Vernon Midd,443,436,18,2.34999990463257,2039,1769,79,37
19647336061543,Medio,Nobel (Alfred B,742,731,3,3.5699999332428,1891,1815,39,5
19647336061550,Medio,Olive Vista Mid,461,446,18,1.75999999046326,1939,1675,80,37
19647336061568,Medio,Parkman (Franci,618,584,11,2.9300000667572,1203,1099,47,23
19647336061576,Medio,Peary (Robert E,516,518,14,2.92000007629395,2288,2099,63,14
19647336061584,Medio,De Portola (Gas,724,707,5,3.30999994277954,2139,1757,45,16
19647336061600,Medio,Sun Valley Midd,443,426,19,1.92999994754791,2688,2510,84,48
19647336062699,Medio,Reed (Walter) M,639,599,10,3.00999999046326,1933,1841,62,29
19647336066278,Fundamental,Miller (Loren) ,417,354,22,1.63999998569489,749,644,100,61
19647336066286,Fundamental,Saturn Street E,516,464,17,2.44000005722046,449,338,97,57
19647336066294,Medio,Curtiss (Glenn ,550,540,13,3.20000004768372,1172,959,51,3
19647336068431,Medio,El Sereno Middl,522,509,15,2.19000005722046,2171,1995,91,34
19647336071443,Fundamental,Kennedy (Robert,474,427,19,1.94000005722046,450,334,89,64
19647336089700,Fundamental,Fishburn Avenue,473,425,19,1.73000001907349,759,650,91,73
19647336104822,Fundamental,Sunrise Element,483,455,17,1.4099999666214,379,341,100,80
19647336107064,Fundamental,Pio Pico Elemen,493,484,16,2.08999991416931,1570,1385,82,67
19647336107403,Fundamental,Montara Avenue ,499,461,17,2.0,666,577,98,67
19647336107411,Fundamental,Hughes (Teresa),520,476,16,1.97000002861023,1036,819,95,53
19647336108641,Fundamental,San Miguel Elem,515,468,17,2.41000008583069,1020,858,94,53
19647336110266,Fundamental,Politi (Leo) El,440,422,19,1.8400000333786,653,540,98,82
19647336110274,Fundamental,Nueva Vista Ele,510,455,17,2.70000004768372,1021,785,97,68
19647336110969,Fundamental,Esperanza Eleme,389,333,23,1.00999999046326,560,462,100,87
19647336110977,Fundamental,Walnut Park Ele,476,430,19,2.1800000667572,852,787,90,70
19647336111512,Fundamental,Los Angeles Ele,429,419,19,1.6599999666214,768,709,92,78
19647336112411,Fundamental,San Antonio Ele,478,411,19,2.30999994277954,524,498,97,70
19647336112536,Fundamental,Accelerated Sch,654,574,11,2.48000001907349,173,147,94,36
19647336113419,Fundamental,Gratts (Evelyn ,371,349,23,1.0,555,480,100,86
19647336114722,Fundamental,Independence El,474,423,19,2.22000002861023,587,529,98,65
